402, 1056, 480
402, 1056, 512
1009, 1056, 640
1109, 1056, 768
109, 1088, 0
703, 1088, 256
1009, 1088, 288
402, 1088, 384
402, 1088, 416
1009, 1088, 448
402, 1088, 480
402, 1088, 512
1009, 1088, 544
1009, 1088, 640
1109, 1088, 768
109, 1120, 0
1009, 1120, 288
402, 1120, 384
402, 1120, 416
1009, 1120, 544
1009, 1120, 640
1109, 1120, 768
109, 1152, 0
402, 1152, 384
402, 1152, 416
1009, 1152, 480
1009, 1152, 544
1009, 1152, 608
1109, 1152, 768
109, 1184, 0
402, 1184, 160
402, 1184, 192
1009, 1184, 224
1009, 1184, 352
402, 1184, 384
402, 1184, 416
1009, 1184, 480
1009, 1184, 608
1109, 1184, 768
109, 1216, 0
402, 1216, 160
402, 1216, 192
1009, 1216, 224
1009, 1216, 352
1009, 1216, 480
402, 1216, 544
402, 1216, 576
1009, 1216, 608
1109, 1216, 768
109, 1248, 0
402, 1248, 160
402, 1248, 192
1009, 1248, 224
402, 1248, 288
1009, 1248, 352
402, 1248, 544
402, 1248, 576
1009, 1248, 608
1109, 1248, 768
109, 1280, 0
402, 1280, 160
402, 1280, 192
402, 1280, 288
1009, 1280, 320
402, 1280, 544
402, 1280, 576
1009, 1280, 608
1109, 1280, 768
109, 1312, 0
402, 1312, 288
1009, 1312, 320
402, 1312, 544
402, 1312, 576
1009, 1312, 608
1109, 1312, 768
109, 1344, 0
402, 1344, 288
1009, 1344, 320
3002, 1344, 640
1009, 1344, 672
1109, 1344, 768
109, 1376, 0
2003, 1376, 128
1009, 1376, 672
1109, 1376, 768
109, 1408, 0
2003, 1408, 128
402, 1408, 576
402, 1408, 608
1009, 1408, 672
1109, 1408, 768
109, 1440, 0
2003, 1440, 128
402, 1440, 576
402, 1440, 608
1009, 1440, 672
1109, 1440, 768
109, 1472, 0
2003, 1472, 128
402, 1472, 576
402, 1472, 608
1009, 1472, 672
1109, 1472, 768
109, 1504, 0
2003, 1504, 128
402, 1504, 576
402, 1504, 608
3002, 1504, 640
1009, 1504, 672
1109, 1504, 768
109, 1536, 0
1009, 1536, 192
402, 1536, 576
402, 1536, 608
1009, 1536, 672
1109, 1536, 768
109, 1568, 0
1009, 1568, 192
1009, 1568, 480
402, 1568, 576
402, 1568, 608
1009, 1568, 672
1109, 1568, 768
109, 1600, 0
402, 1600, 128
402, 1600, 160
1009, 1600, 192
1009, 1600, 480
402, 1600, 576
402, 1600, 608
701, 1600, 640
1009, 1600, 672
1109, 1600, 768
109, 1632, 0
402, 1632, 128
402, 1632, 160
1009, 1632, 192
1009, 1632, 480
402, 1632, 576
402, 1632, 608
701, 1632, 640
1009, 1632, 672
1109, 1632, 768
109, 1664, 0
402, 1664, 128
402, 1664, 160
1009, 1664, 192
1009, 1664, 320
1009, 1664, 448
1009, 1664, 480
402, 1664, 576
402, 1664, 608
1009, 1664, 672
1109, 1664, 768
109, 1696, 0
402, 1696, 128
402, 1696, 160
1009, 1696, 192
1009, 1696, 320
1009, 1696, 448
1009, 1696, 480
402, 1696, 576
402, 1696, 608
3002, 1696, 640
1009, 1696, 672
1109, 1696, 768
109, 1728, 0
402, 1728, 160
402, 1728, 192
1009, 1728, 224
1009, 1728, 288
1009, 1728, 352
1009, 1728, 416
1009, 1728, 480
402, 1728, 576
402, 1728, 608
1009, 1728, 672
1109, 1728, 768
109, 1760, 0
402, 1760, 160
402, 1760, 192
1009, 1760, 224
1009, 1760, 288
1009, 1760, 352
1009, 1760, 416
1009, 1760, 480
402, 1760, 576
402, 1760, 608
1009, 1760, 672
1109, 1760, 768
109, 1792, 0
402, 1792, 160
402, 1792, 192
1009, 1792, 256
1009, 1792, 384
1009, 1792, 480
402, 1792, 576
402, 1792, 608
1009, 1792, 672
1109, 1792, 768
109, 1824, 0
402, 1824, 160
402, 1824, 192
1009, 1824, 256
1009, 1824, 384
1009, 1824, 480
402, 1824, 576
402, 1824, 608
1009, 1824, 672
1109, 1824, 768
109, 1856, 0
701, 1856, 320
701, 1856, 352
1009, 1856, 480
1009, 1856, 544
402, 1856, 576
402, 1856, 608
1009, 1856, 672
1109, 1856, 768
109, 1888, 0
701, 1888, 320
701, 1888, 352
1009, 1888, 544
402, 1888, 576
402, 1888, 608
1009, 1888, 672
1109, 1888, 768
109, 1920, 0
402, 1920, 480
402, 1920, 512
1009, 1920, 544
1009, 1920, 672
1109, 1920, 768
109, 1952, 0
402, 1952, 480
402, 1952, 512
1009, 1952, 544
1009, 1952, 672
1109, 1952, 768
109, 1984, 0
402, 1984, 480
402, 1984, 512
1009, 1984, 544
1109, 1984, 768
109, 2016, 0
402, 2016, 256
402, 2016, 288
1009, 2016, 320
402, 2016, 480
402, 2016, 512
1009, 2016, 544
1009, 2016, 576
1109, 2016, 768
109, 2048, 0
402, 2048, 256
402, 2048, 288
1009, 2048, 320
402, 2048, 480
402, 2048, 512
1009, 2048, 544
1009, 2048, 576
1009, 2048, 672
1109, 2048, 768
109, 2080, 0
402, 2080, 256
402, 2080, 288
1009, 2080, 320
402, 2080, 480
402, 2080, 512
1009, 2080, 544
1009, 2080, 576
1109, 2080, 768
109, 2112, 0
402, 2112, 256
402, 2112, 288
1009, 2112, 320
402, 2112, 480
402, 2112, 512
1009, 2112, 544
1009, 2112, 576
1109, 2112, 768
109, 2144, 0
402, 2144, 256
1009, 2144, 320
402, 2144, 480
402, 2144, 512
1009, 2144, 544
1009, 2144, 576
1109, 2144, 768
109, 2176, 0
402, 2176, 256
1009, 2176, 320
402, 2176, 544
1009, 2176, 576
1109, 2176, 768
109, 2208, 0
402, 2208, 256
1009, 2208, 320
1009, 2208, 384
701, 2208, 416
1009, 2208, 448
1009, 2208, 512
402, 2208, 544
1009, 2208, 576
1109, 2208, 768
109, 2240, 0
402, 2240, 256
1205, 2240, 288
1009, 2240, 320
1009, 2240, 384
701, 2240, 416
1009, 2240, 448
1009, 2240, 512
402, 2240, 544
1009, 2240, 576
1109, 2240, 768
109, 2272, 0
1009, 2272, 320
402, 2272, 544
1109, 2272, 768
109, 2304, 0
701, 2304, 256
1009, 2304, 352
1009, 2304, 416
1009, 2304, 480
1009, 2304, 544
1109, 2304, 768
109, 2336, 0
701, 2336, 256
1009, 2336, 352
1009, 2336, 416
1009, 2336, 480
1009, 2336, 544
1109, 2336, 768
109, 2368, 0
109, 2368, 32
109, 2368, 64
109, 2368, 96
109, 2368, 128
109, 2368, 160
109, 2368, 192
109, 2368, 224
109, 2368, 256
109, 2368, 288
109, 2368, 320
109, 2368, 352
109, 2368, 384
109, 2368, 416
109, 2368, 448
109, 2368, 480
109, 2368, 512
109, 2368, 544
109, 2368, 576
109, 2368, 608
109, 2368, 640
109, 2368, 672
109, 2368, 704
109, 2368, 736
1109, 2368, 768
