109, 416, 0
402, 416, 448
402, 416, 480
402, 416, 512
402, 416, 544
402, 416, 576
402, 416, 608
1109, 416, 768
109, 448, 0
402, 448, 448
402, 448, 480
402, 448, 512
402, 448, 544
402, 448, 576
402, 448, 608
1109, 448, 768
109, 480, 0
2002, 480, 416
402, 480, 448
402, 480, 480
402, 480, 512
402, 480, 544
402, 480, 576
402, 480, 608
1109, 480, 768
109, 512, 0
2002, 512, 416
402, 512, 448
402, 512, 480
402, 512, 512
402, 512, 544
1109, 512, 768
109, 544, 0
2002, 544, 416
402, 544, 448
402, 544, 480
402, 544, 512
402, 544, 544
1109, 544, 768
109, 576, 0
402, 576, 448
402, 576, 480
402, 576, 512
402, 576, 544
1109, 576, 768
109, 608, 0
402, 608, 256
402, 608, 288
402, 608, 320
402, 608, 352
402, 608, 384
402, 608, 416
402, 608, 448
402, 608, 480
402, 608, 512
1109, 608, 768
109, 640, 0
2004, 640, 224
402, 640, 256
402, 640, 288
402, 640, 320
402, 640, 352
402, 640, 384
402, 640, 416
402, 640, 448
402, 640, 480
402, 640, 512
1109, 640, 768
109, 672, 0
2004, 672, 224
402, 672, 256
402, 672, 288
402, 672, 320
402, 672, 352
402, 672, 384
402, 672, 416
402, 672, 448
402, 672, 480
402, 672, 512
1109, 672, 768
109, 704, 0
2004, 704, 224
402, 704, 256
402, 704, 288
402, 704, 320
402, 704, 352
402, 704, 384
402, 704, 416
402, 704, 448
402, 704, 480
402, 704, 512
1109, 704, 768
109, 736, 0
402, 736, 256
402, 736, 288
402, 736, 320
402, 736, 352
402, 736, 384
402, 736, 416
402, 736, 448
402, 736, 480
402, 736, 512
1109, 736, 768
109, 768, 0
402, 768, 256
402, 768, 288
402, 768, 320
402, 768, 352
402, 768, 384
402, 768, 416
402, 768, 448
402, 768, 480
402, 768, 512
3201, 768, 544
1009, 768, 576
1109, 768, 768
109, 800, 0
1009, 800, 576
1109, 800, 768
109, 832, 0
1009, 832, 576
1109, 832, 768
109, 864, 0
1009, 864, 576
3201, 864, 672
1009, 864, 704
1109, 864, 768
109, 896, 0
1009, 896, 448
3201, 896, 480
1009, 896, 512
1009, 896, 704
1109, 896, 768
109, 928, 0
3201, 928, 384
1009, 928, 416
1009, 928, 448
1009, 928, 512
3201, 928, 608
1009, 928, 640
1009, 928, 704
1109, 928, 768
109, 960, 0
1009, 960, 416
1009, 960, 512
1009, 960, 640
1009, 960, 704
1109, 960, 768
109, 992, 0
1009, 992, 416
1009, 992, 480
1009, 992, 512
3201, 992, 544
1009, 992, 576
1009, 992, 640
1109, 992, 768
109, 1024, 0
1009, 1024, 416
1009, 1024, 480
1009, 1024, 576
1009, 1024, 640
1109, 1024, 768
109, 1056, 0
1009, 1056, 576
1109, 1056, 768
109, 1088, 0
3201, 1088, 384
1009, 1088, 416
1009, 1088, 576
1109, 1088, 768
109, 1120, 0
1009, 1120, 416
1109, 1120, 768
109, 1152, 0
1009, 1152, 416
1109, 1152, 768
109, 1184, 0
1009, 1184, 416
1009, 1184, 448
1109, 1184, 768
109, 1216, 0
1009, 1216, 448
1109, 1216, 768
109, 1248, 0
1009, 1248, 448
1109, 1248, 768
109, 1280, 0
1009, 1280, 448
1009, 1280, 480
1109, 1280, 768
109, 1312, 0
1009, 1312, 480
1109, 1312, 768
109, 1344, 0
1009, 1344, 480
1009, 1344, 512
1109, 1344, 768
109, 1376, 0
1009, 1376, 480
1009, 1376, 512
1109, 1376, 768
109, 1408, 0
1109, 1408, 768
109, 1440, 0
2102, 1440, 544
1109, 1440, 768
109, 1472, 0
2102, 1472, 544
1109, 1472, 768
109, 1504, 0
2102, 1504, 544
1109, 1504, 768
109, 1536, 0
2102, 1536, 544
1109, 1536, 768
109, 1568, 0
1109, 1568, 768
109, 1600, 0
1109, 1600, 768
109, 1632, 0
1109, 1632, 768
109, 1664, 0
1109, 1664, 768
109, 1696, 0
1109, 1696, 768
109, 1728, 0
1009, 1728, 256
1009, 1728, 576
1109, 1728, 768
109, 1760, 0
402, 1760, 128
402, 1760, 160
402, 1760, 192
402, 1760, 224
402, 1760, 256
1009, 1760, 288
3201, 1760, 544
1009, 1760, 576
1109, 1760, 768
109, 1792, 0
402, 1792, 128
402, 1792, 160
402, 1792, 192
402, 1792, 224
402, 1792, 256
1009, 1792, 288
402, 1792, 384
402, 1792, 416
402, 1792, 448
402, 1792, 480
402, 1792, 512
402, 1792, 544
1009, 1792, 576
1109, 1792, 768
109, 1824, 0
402, 1824, 128
402, 1824, 160
402, 1824, 192
402, 1824, 224
402, 1824, 256
1009, 1824, 288
1009, 1824, 352
402, 1824, 384
402, 1824, 416
402, 1824, 448
402, 1824, 480
402, 1824, 512
402, 1824, 544
1009, 1824, 576
1109, 1824, 768
109, 1856, 0
402, 1856, 128
402, 1856, 160
402, 1856, 192
402, 1856, 224
402, 1856, 256
1009, 1856, 288
1009, 1856, 352
402, 1856, 384
402, 1856, 416
402, 1856, 448
402, 1856, 480
402, 1856, 512
402, 1856, 544
1009, 1856, 576
1109, 1856, 768
109, 1888, 0
402, 1888, 128
402, 1888, 160
402, 1888, 192
402, 1888, 224
402, 1888, 256
1009, 1888, 288
1009, 1888, 352
402, 1888, 384
402, 1888, 416
402, 1888, 448
402, 1888, 480
402, 1888, 512
402, 1888, 544
1009, 1888, 576
1109, 1888, 768
109, 1920, 0
1009, 1920, 352
402, 1920, 384
402, 1920, 416
402, 1920, 448
402, 1920, 480
402, 1920, 512
402, 1920, 544
1009, 1920, 576
1109, 1920, 768
109, 1952, 0
1009, 1952, 576
1109, 1952, 768
109, 1984, 0
1009, 1984, 160
1109, 1984, 768
109, 2016, 0
1009, 2016, 160
1109, 2016, 768
109, 2048, 0
1009, 2048, 96
1109, 2048, 768
109, 2080, 0
402, 2080, 160
402, 2080, 192
402, 2080, 224
1009, 2080, 256
1109, 2080, 768
109, 2112, 0
402, 2112, 160
402, 2112, 192
1009, 2112, 224
1009, 2112, 320
1109, 2112, 768
109, 2144, 0
402, 2144, 128
402, 2144, 160
1009, 2144, 192
1009, 2144, 352
1109, 2144, 768
109, 2176, 0
402, 2176, 96
402, 2176, 128
1009, 2176, 160
1009, 2176, 352
1109, 2176, 768
109, 2208, 0
402, 2208, 64
402, 2208, 96
1009, 2208, 128
1109, 2208, 768
109, 2240, 0
402, 2240, 32
402, 2240, 64
1009, 2240, 96
1009, 2240, 288
1109, 2240, 768
109, 2272, 0
1009, 2272, 96
1009, 2272, 288
1109, 2272, 768
109, 2304, 0
1009, 2304, 64
1009, 2304, 256
1109, 2304, 768
109, 2336, 0
1205, 2336, 32
1009, 2336, 256
1109, 2336, 768
109, 2368, 0
109, 2368, 32
109, 2368, 64
109, 2368, 96
109, 2368, 128
109, 2368, 160
109, 2368, 192
109, 2368, 224
109, 2368, 256
109, 2368, 288
109, 2368, 320
109, 2368, 352
109, 2368, 384
109, 2368, 416
109, 2368, 448
109, 2368, 480
109, 2368, 512
109, 2368, 544
109, 2368, 576
109, 2368, 608
109, 2368, 640
109, 2368, 672
109, 2368, 704
109, 2368, 736
1109, 2368, 768
