1109, 1024, 768
109, 1056, 0
402, 1056, 96
402, 1056, 192
402, 1056, 288
1009, 1056, 352
402, 1056, 416
402, 1056, 480
402, 1056, 576
402, 1056, 608
1009, 1056, 640
1109, 1056, 768
109, 1088, 0
402, 1088, 96
1009, 1088, 256
402, 1088, 288
1009, 1088, 448
402, 1088, 480
402, 1088, 576
402, 1088, 608
1009, 1088, 704
1109, 1088, 768
109, 1120, 0
1009, 1120, 448
1009, 1120, 480
402, 1120, 608
1009, 1120, 704
1109, 1120, 768
109, 1152, 0
109, 1152, 160
109, 1152, 192
109, 1152, 224
109, 1152, 256
109, 1152, 288
109, 1152, 320
109, 1152, 352
109, 1152, 384
109, 1152, 416
1009, 1152, 448
1009, 1152, 480
402, 1152, 608
1009, 1152, 704
1109, 1152, 768
109, 1184, 0
109, 1184, 32
109, 1184, 64
109, 1184, 96
109, 1184, 128
109, 1184, 160
109, 1184, 192
109, 1184, 224
109, 1184, 256
109, 1184, 288
109, 1184, 320
1009, 1184, 416
1009, 1184, 480
402, 1184, 640
1109, 1184, 768
109, 1216, 0
703, 1216, 384
1009, 1216, 416
402, 1216, 640
1009, 1216, 704
1109, 1216, 768
109, 1248, 0
1009, 1248, 224
1009, 1248, 416
701, 1248, 448
1009, 1248, 480
402, 1248, 608
402, 1248, 640
1009, 1248, 704
1109, 1248, 768
109, 1280, 0
1009, 1280, 224
1009, 1280, 384
402, 1280, 416
1009, 1280, 480
402, 1280, 608
402, 1280, 640
1009, 1280, 704
1109, 1280, 768
109, 1312, 0
1009, 1312, 224
1009, 1312, 384
402, 1312, 416
1009, 1312, 576
402, 1312, 608
402, 1312, 640
1109, 1312, 768
109, 1344, 0
1009, 1344, 384
402, 1344, 416
402, 1344, 448
1009, 1344, 512
1009, 1344, 576
402, 1344, 608
402, 1344, 640
1009, 1344, 704
1109, 1344, 768
109, 1376, 0
701, 1376, 288
1009, 1376, 320
1009, 1376, 352
402, 1376, 416
402, 1376, 448
1009, 1376, 512
1009, 1376, 576
402, 1376, 608
402, 1376, 640
1009, 1376, 704
1109, 1376, 768
109, 1408, 0
1009, 1408, 320
1009, 1408, 352
402, 1408, 416
402, 1408, 448
402, 1408, 608
402, 1408, 640
1009, 1408, 704
1109, 1408, 768
109, 1440, 0
701, 1440, 256
1009, 1440, 320
1009, 1440, 352
402, 1440, 416
402, 1440, 448
1009, 1440, 544
402, 1440, 608
402, 1440, 640
1109, 1440, 768
109, 1472, 0
701, 1472, 384
402, 1472, 416
402, 1472, 448
402, 1472, 480
1009, 1472, 544
402, 1472, 608
402, 1472, 640
1009, 1472, 704
1109, 1472, 768
109, 1504, 0
1009, 1504, 288
402, 1504, 416
402, 1504, 448
402, 1504, 480
402, 1504, 512
1009, 1504, 576
402, 1504, 608
1009, 1504, 704
1109, 1504, 768
109, 1536, 0
701, 1536, 224
1009, 1536, 288
701, 1536, 384
402, 1536, 416
402, 1536, 448
402, 1536, 480
402, 1536, 512
1009, 1536, 576
402, 1536, 608
1009, 1536, 704
1109, 1536, 768
109, 1568, 0
1009, 1568, 288
402, 1568, 416
402, 1568, 448
402, 1568, 480
402, 1568, 512
701, 1568, 544
1009, 1568, 608
1009, 1568, 672
1109, 1568, 768
109, 1600, 0
1009, 1600, 256
1009, 1600, 352
402, 1600, 448
402, 1600, 480
402, 1600, 512
1009, 1600, 608
1009, 1600, 672
1109, 1600, 768
109, 1632, 0
402, 1632, 64
1009, 1632, 192
1009, 1632, 256
701, 1632, 288
1009, 1632, 352
402, 1632, 448
402, 1632, 480
402, 1632, 512
1009, 1632, 640
1109, 1632, 768
109, 1664, 0
402, 1664, 64
402, 1664, 96
1009, 1664, 128
1009, 1664, 192
1009, 1664, 256
1009, 1664, 352
402, 1664, 480
402, 1664, 512
701, 1664, 544
1009, 1664, 640
1109, 1664, 768
109, 1696, 0
402, 1696, 64
402, 1696, 96
1009, 1696, 128
1009, 1696, 192
1009, 1696, 224
402, 1696, 480
402, 1696, 512
1009, 1696, 672
1109, 1696, 768
109, 1728, 0
402, 1728, 64
402, 1728, 96
1009, 1728, 128
1009, 1728, 224
402, 1728, 480
402, 1728, 512
1009, 1728, 672
1009, 1728, 704
1109, 1728, 768
109, 1760, 0
402, 1760, 64
402, 1760, 96
3001, 1760, 128
1009, 1760, 160
1009, 1760, 224
402, 1760, 480
402, 1760, 512
1009, 1760, 704
1109, 1760, 768
109, 1792, 0
402, 1792, 64
402, 1792, 96
1009, 1792, 160
402, 1792, 512
3201, 1792, 672
1009, 1792, 704
1109, 1792, 768
109, 1824, 0
402, 1824, 64
402, 1824, 96
1009, 1824, 160
1009, 1824, 704
1109, 1824, 768
109, 1856, 0
402, 1856, 64
402, 1856, 96
1009, 1856, 160
3201, 1856, 672
1009, 1856, 704
1109, 1856, 768
109, 1888, 0
402, 1888, 64
402, 1888, 96
402, 1888, 128
1009, 1888, 160
402, 1888, 608
402, 1888, 640
402, 1888, 672
1009, 1888, 704
1109, 1888, 768
109, 1920, 0
402, 1920, 64
402, 1920, 96
402, 1920, 128
1009, 1920, 160
402, 1920, 608
402, 1920, 640
402, 1920, 672
1009, 1920, 704
1109, 1920, 768
109, 1952, 0
402, 1952, 96
402, 1952, 128
402, 1952, 608
402, 1952, 640
3201, 1952, 672
1009, 1952, 704
1109, 1952, 768
109, 1984, 0
402, 1984, 128
402, 1984, 608
402, 1984, 640
402, 1984, 672
1009, 1984, 704
1109, 1984, 768
109, 2016, 0
402, 2016, 128
1009, 2016, 192
402, 2016, 608
402, 2016, 640
3201, 2016, 672
1009, 2016, 704
1109, 2016, 768
109, 2048, 0
402, 2048, 128
1009, 2048, 192
402, 2048, 640
402, 2048, 672
1009, 2048, 704
1109, 2048, 768
109, 2080, 0
402, 2080, 128
1009, 2080, 192
1009, 2080, 224
402, 2080, 640
402, 2080, 672
1009, 2080, 704
1109, 2080, 768
109, 2112, 0
402, 2112, 128
1009, 2112, 224
402, 2112, 608
402, 2112, 640
3201, 2112, 672
1009, 2112, 704
1109, 2112, 768
109, 2144, 0
402, 2144, 128
1009, 2144, 224
1009, 2144, 288
402, 2144, 608
402, 2144, 640
402, 2144, 672
1009, 2144, 704
1109, 2144, 768
109, 2176, 0
402, 2176, 128
1009, 2176, 288
701, 2176, 448
402, 2176, 608
402, 2176, 640
3201, 2176, 672
1009, 2176, 704
1109, 2176, 768
109, 2208, 0
701, 2208, 224
1009, 2208, 288
701, 2208, 448
701, 2208, 480
1009, 2208, 512
402, 2208, 608
1009, 2208, 704
1109, 2208, 768
109, 2240, 0
701, 2240, 224
701, 2240, 448
701, 2240, 480
1009, 2240, 512
402, 2240, 608
3201, 2240, 640
1009, 2240, 672
1009, 2240, 704
1109, 2240, 768
109, 2272, 0
701, 2272, 224
701, 2272, 256
701, 2272, 320
1009, 2272, 384
701, 2272, 480
1009, 2272, 512
1009, 2272, 672
1009, 2272, 704
1109, 2272, 768
109, 2304, 0
701, 2304, 256
701, 2304, 320
1009, 2304, 384
1205, 2304, 576
1009, 2304, 640
1009, 2304, 672
1109, 2304, 768
109, 2336, 0
701, 2336, 256
701, 2336, 320
1009, 2336, 384
1009, 2336, 640
1009, 2336, 672
1109, 2336, 768
109, 2368, 0
109, 2368, 32
109, 2368, 64
109, 2368, 96
109, 2368, 128
109, 2368, 160
109, 2368, 192
109, 2368, 224
109, 2368, 256
109, 2368, 288
109, 2368, 320
109, 2368, 352
109, 2368, 384
109, 2368, 416
109, 2368, 448
109, 2368, 480
109, 2368, 512
109, 2368, 544
109, 2368, 576
109, 2368, 608
109, 2368, 640
109, 2368, 672
109, 2368, 704
109, 2368, 736
1109, 2368, 768
